FILIAL,DATA,DEBITO,CREDITO,VALOR,HISTORICO
,08/03/2022,10221,10164,516.8,"10.01,NFC-E 000007459"
,09/03/2022,10221,10164,214.86,"10.01,NFC-E 000047214"
,09/03/2022,10221,10164,155.1,"10.01,NFC-E 000047217"
,09/03/2022,10221,10164,197.0,"10.01,NFC-E 000039886"
,09/03/2022,10221,10164,89.9,"10.01,NFC-E 000039906"
,10/03/2022,10221,10164,545.04,"10.01,NFC-E 000039933"
,11/03/2022,10221,10164,142.41,"10.01,NFC-E 000039939"
,11/03/2022,10221,10164,899.0,"10.01,NFC-E 000047237"
,11/03/2022,10221,10164,44.4,"10.01,NFC-E 000039952"
,11/03/2022,10221,10164,799.0,"10.01,NFC-E 000047247"
,12/03/2022,10221,10164,128.64,"10.01,NFC-E 000007510"
,12/03/2022,10221,10164,134.1,"10.01,NFC-E 000007524"
,12/03/2022,10221,10164,193.62,"10.01,NFC-E 000007527"
,13/03/2022,10221,10164,569.2,"10.01,NFC-E 000047287"
,13/03/2022,10221,10164,204.72,"10.01,NFC-E 000039975"
,13/03/2022,10221,10164,1289.3,"10.01,NFC-E 000047298"
,14/03/2022,10221,10164,399.0,"10.01,NFC-E 000040006"
,15/03/2022,10221,10164,13.31,"10.01,NFC-E 000040031"
,15/03/2022,10221,10164,211.52,"10.01,NFC-E 000040035"
,15/03/2022,10221,10164,125.18,"10.01,NFC-E 000040048"
,15/03/2022,10221,10164,99.9,"10.01,NFC-E 000040039"
,15/03/2022,10221,10164,159.86,"10.01,NFC-E 000047332"
,15/03/2022,10221,10164,331.62,"10.01,NFC-E 000047338"
,15/03/2022,10221,10164,123.45,"10.01,NFC-E 000047346"
,17/03/2022,10221,10164,208.71,"10.01,NFC-E 000040079"
,18/03/2022,10221,10164,159.78,"10.01,NFC-E 000047413"
,19/03/2022,10221,10164,126.93,"10.01,NFC-E 000047427"
,19/03/2022,10221,10164,258.01,"10.01,NFC-E 000047437"
,19/03/2022,10221,10164,125.18,"10.01,NFC-E 000040131"
,19/03/2022,10221,10164,165.84,"10.01,NFC-E 000047446"
,19/03/2022,10221,10164,203.55,"10.01,NFC-E 000047448"
,19/03/2022,10221,10164,138.78,"10.01,NFC-E 000040134"
,20/03/2022,10221,10164,2619.6,"10.01,NFC-E 000047457"
,20/03/2022,10221,10164,200.78,"10.01,NFC-E 000040151"
,20/03/2022,10221,10164,200.78,"10.01,NFC-E 000040159"
,20/03/2022,10221,10164,2336.5,"10.01,NFC-E 000047459"
,20/03/2022,10221,10164,114.9,"10.01,NFC-E 000040148"
,23/03/2022,10221,10164,165.84,"10.01,NFC-E 000040204"
,23/03/2022,10221,10164,344.4,"10.01,NFC-E 000040207"
,23/03/2022,10221,10164,259.33,"10.01,NFC-E 000040208"
,23/03/2022,10221,10164,276.81,"10.01,NFC-E 000047500"
,01/03/2022,10221,10164,2568.71,"10.01,CNF 629965639 / NFC-E 000061663"
,02/03/2022,10221,10164,3841.6,"10.01,CNF 630559098 / NFC-E 000008961"
,02/03/2022,10221,10164,600.0,"10.01,CNF 630704231 / RC 630858314 / NFC-E 000047064"
,04/03/2022,10221,10164,943.0,"10.01,CNF 631472642 / NFC-E 000061754"
,04/03/2022,10221,10164,179.0,"10.01,CNF 631929641 / NFC-E 000007420 / RC 631989579"
,06/03/2022,10221,10164,548.01,"10.01,CNF 632618750 / NFC-E 000039831 / RC 632627943"
,08/03/2022,10221,10164,182.0,"10.01,CNF 633550812 / RC 633654832 / NFC-E 000007453"
,09/03/2022,10221,10164,1013.5,"10.01,CNF 634160789 / RC 634298464 / NFC-E 000039907"
,10/03/2022,10221,10164,221.51,"10.01,CNF 634708702 / NFC-E 000007484 / RC 634786692"
,10/03/2022,10221,10164,607.17,"10.01,CNF 634788408 / RC 634802433 / NFC-E 000007490"
,12/03/2022,10221,10164,930.02,"10.01,CNF 635799296 / NFC-E 000047266"
,12/03/2022,10221,10164,171.99,"10.01,CNF 635816284 / RC 635861322 / NFC-E 000047267"
,13/03/2022,10221,10164,101.47,"10.01,CNF 635937585 / NFC-E 000061987"
,13/03/2022,10221,10164,269.0,"10.01,CNF 635950657 / NFC-E 000061975"
,14/03/2022,10221,10164,83.0,"10.01,CNF 635967329 / RC 636493526 / NFC-E 000040022"
,13/03/2022,10221,10164,489.02,"10.01,CNF 635968507 / NFC-E 000047333"
,17/03/2022,10221,10164,1274.0,"10.01,CNF 637411047 / RC 638081280 / NFC-E 000062103"
,17/03/2022,10221,10164,950.4,"10.01,CNF 637567707 / NFC-E 000062105"
,18/03/2022,10221,10164,211.01,"10.01,CNF 637827119 / NFC-E 000047404 / RC 638047497"
,18/03/2022,10221,10164,2422.56,"10.01,CNF 638265949 / NFC-E 000062129 / RC 638536734"
,23/03/2022,10221,10164,668.5,"10.01,CNF 639681712 / RC 639821664 / NFC-E 000007628"
,23/03/2022,10221,10164,1401.67,"10.01,CNF 639686857 / RC 640083972 / NFC-E 000040227"
,23/03/2022,10221,10164,1563.0,"10.01,CNF 639971992 / NFC-E 000040212 / RC 640015843"
,24/03/2022,10221,10164,160.45,"10.01,CNF 640082082 / RC 640299190 / NFC-E 000040230"
,25/03/2022,10221,10164,2036.44,"10.01,CNF 640373920 / NFC-E 000024591"
,26/03/2022,10221,10164,670.0,"10.01,CNF 640374059 / NFC-E 000062283"
,26/03/2022,10221,10164,1255.06,"10.01,CNF 640808327 / NFC-E 000062287"
,01/03/2022,10221,10164,349.0,"10.01,NFC-E 000007372"
,01/03/2022,10221,10164,144.49,"10.01,NFC-E 000007359"
,01/03/2022,10221,10164,573.3,"10.01,NFC-E 000039742"
,01/03/2022,10221,10164,158.97,"10.01,NFC-E 000039743"
,01/03/2022,10221,10164,144.49,"10.01,NFC-E 000047056"
,02/03/2022,10221,10164,127.89,"10.01,NFC-E 000039754"
,02/03/2022,10221,10164,197.0,"10.01,NFC-E 000039755"
,02/03/2022,10221,10164,89.9,"10.01,NFC-E 000047070"
,02/03/2022,10221,10164,5.0,"10.01,NFC-E 000039756"
,03/03/2022,10221,10164,1600.0,"10.01,NFC-E 000039767"
,03/03/2022,10221,10164,159.0,"10.01,NFC-E 000007390"
,04/03/2022,10221,10164,1587.6,"10.01,NFC-E 000047098"
,04/03/2022,10221,10164,109.9,"10.01,NFC-E 000007421"
,04/03/2022,10221,10164,100.0,"10.01,NFC-E 000007425"
,05/03/2022,10221,10164,524.5,"10.01,NFC-E 000039793"
,05/03/2022,10221,10164,227.5,"10.01,NFC-E 000039806"
,05/03/2022,10221,10164,145.65,"10.01,NFC-E 000039807"
,05/03/2022,10221,10164,145.0,"10.01,NFC-E 000007441"
,06/03/2022,10221,10164,1741.16,"10.01,NFC-E 000039813"
,05/03/2022,10221,10164,142.0,"10.01,NFC-E 000047121"
,06/03/2022,10221,10164,248.0,"10.01,NFC-E 000047147"
,06/03/2022,10221,10164,1450.1,"10.01,NFC-E 000039818"
,06/03/2022,10221,10164,1745.07,"10.01,NFC-E 000039820"
,06/03/2022,10221,10164,599.0,"10.01,NFC-E 000047129"
,06/03/2022,10221,10164,459.0,"10.01,NFC-E 000047134"
,06/03/2022,10221,10164,1290.0,"10.01,NFC-E 000047135"
,06/03/2022,10221,10164,79.04,"10.01,NFC-E 000047142"
,06/03/2022,10221,10164,209.0,"10.01,NFC-E 000039832"
,06/03/2022,10221,10164,155.0,"10.01,NFC-E 000047156"
,07/03/2022,10221,10164,209.0,"10.01,NFC-E 000047160"
,07/03/2022,10221,10164,99.79,"10.01,NFC-E 000039855"
,07/03/2022,10221,10164,5.0,"10.01,NFC-E 000039861"
,07/03/2022,10221,10164,96.8,"10.01,NFC-E 000047172"
,08/03/2022,10221,10164,134.1,"10.01,NFC-E 000039876"
,08/03/2022,10221,10164,190.94,"10.01,NFC-E 000039878"
,08/03/2022,10221,10164,155.0,"10.01,NFC-E 000039881"
,08/03/2022,10221,10164,315.0,"10.01,NFC-E 000007450"
,08/03/2022,10221,10164,316.0,"10.01,NFC-E 000007456"
,09/03/2022,10221,10164,499.15,"10.01,NFC-E 000039890"
,09/03/2022,10221,10164,49.01,"10.01,NFC-E 000047215"
,09/03/2022,10221,10164,1424.12,"10.01,NFC-E 000039897"
,10/03/2022,10221,10164,109.9,"10.01,NFC-E 000039930"
,11/03/2022,10221,10164,557.17,"10.01,NFC-E 000047238"
,11/03/2022,10221,10164,819.57,"10.01,NFC-E 000047245"
,13/03/2022,10221,10164,712.08,"10.01,NFC-E 000047280"
,13/03/2022,10221,10164,498.15,"10.01,NFC-E 000039980"
,12/03/2022,10221,10164,196.47,"10.01,NFC-E 000039968"
,12/03/2022,10221,10164,196.47,"10.01,NFC-E 000039970"
,12/03/2022,10221,10164,142.41,"10.01,NFC-E 000047263"
,12/03/2022,10221,10164,159.01,"10.01,NFC-E 000047274"
,13/03/2022,10221,10164,170.0,"10.01,NFC-E 000047278"
,13/03/2022,10221,10164,134.1,"10.01,NFC-E 000047295"
,13/03/2022,10221,10164,5.0,"10.01,NFC-E 000039991"
,13/03/2022,10221,10164,654.89,"10.01,NFC-E 000047301"
,15/03/2022,10221,10164,123.45,"10.01,NFC-E 000040032"
,14/03/2022,10221,10164,121.47,"10.01,NFC-E 000040010"
,14/03/2022,10221,10164,89.9,"10.01,NFC-E 000040013"
,15/03/2022,10221,10164,269.23,"10.01,NFC-E 000047342"
,16/03/2022,10221,10164,197.0,"10.01,NFC-E 000047372"
,18/03/2022,10221,10164,149.01,"10.01,NFC-E 000047408"
,17/03/2022,10221,10164,641.79,"10.01,NFC-E 000040084"
,18/03/2022,10221,10164,557.17,"10.01,NFC-E 000007562"
,19/03/2022,10221,10164,129.0,"10.01,NFC-E 000007599"
,19/03/2022,10221,10164,458.16,"10.01,NFC-E 000047430"
,19/03/2022,10221,10164,179.83,"10.01,NFC-E 000007608"
,19/03/2022,10221,10164,77.26,"10.01,NFC-E 000007610"
,19/03/2022,10221,10164,599.0,"10.01,NFC-E 000040122"
,19/03/2022,10221,10164,155.0,"10.01,NFC-E 000040127"
,20/03/2022,10221,10164,138.0,"10.01,NFC-E 000040140"
,20/03/2022,10221,10164,198.0,"10.01,NFC-E 000047458"
,20/03/2022,10221,10164,269.23,"10.01,NFC-E 000047461"
,20/03/2022,10221,10164,198.0,"10.01,NFC-E 000047464"
,21/03/2022,10221,10164,689.51,"10.01,NFC-E 000047468"
,21/03/2022,10221,10164,900.0,"10.01,NFC-E 000040169"
,22/03/2022,10221,10164,467.0,"10.01,NFC-E 000047482"
,21/03/2022,10221,10164,269.23,"10.01,NFC-E 000047476"
,21/03/2022,10221,10164,157.0,"10.01,NFC-E 000040175"
,21/03/2022,10221,10164,198.0,"10.01,NFC-E 000040186"
,21/03/2022,10221,10164,300.0,"10.01,NFC-E 000040189"
,21/03/2022,10221,10164,793.14,"10.01,NFC-E 000040192"
,22/03/2022,10221,10164,198.0,"10.01,NFC-E 000040198"
,22/03/2022,10221,10164,528.22,"10.01,NFC-E 000040202"
,22/03/2022,10221,10164,459.0,"10.01,NFC-E 000040201"
,22/03/2022,10221,10164,142.41,"10.01,NFC-E 000007616"
,22/03/2022,10221,10164,197.0,"10.01,NFC-E 000047492"
,23/03/2022,10221,10164,99.0,"10.01,NFC-E 000040205"
,23/03/2022,10221,10164,102.13,"10.01,NFC-E 000040209"
,23/03/2022,10221,10164,300.0,"10.01,NFC-E 000047501"
,23/03/2022,10221,10164,459.0,"10.01,NFC-E 000040218"
,23/03/2022,10221,10164,1350.31,"10.01,NFC-E 000040225"
,26/03/2022,10221,10164,299.01,"10.01,NFC-E 000047528"
,24/03/2022,10221,10164,5.0,"10.01,NFC-E 000007642"
,25/03/2022,10221,10164,57.53,"10.01,NFC-E 000007649"
,25/03/2022,10221,10164,248.0,"10.01,NFC-E 000047517"
,25/03/2022,10221,10164,203.0,"10.01,NFC-E 000007659"
,26/03/2022,10221,10164,29.01,"10.01,NFC-E 000040249"
,26/03/2022,10221,10164,618.5,"10.01,NFC-E 000040253"
,27/03/2022,10221,10164,625.0,"10.01,NFC-E 000040284"
,27/03/2022,10221,10164,89.9,"10.01,NFC-E 000047534"
,27/03/2022,10221,10164,269.23,"10.01,NFC-E 000040274"
,27/03/2022,10221,10164,269.23,"10.01,NFC-E 000040277"
,27/03/2022,10221,10164,10.0,"10.01,NFC-E 000040278"
,27/03/2022,10221,10164,101.24,"10.01,NFC-E 000040289"
,28/03/2022,10221,10164,100.0,"10.01,NFC-E 000047576"
,29/03/2022,10221,10164,123.45,"10.01,NFC-E 000007674"
,29/03/2022,10221,10164,335.0,"10.01,NFC-E 000047579"
,29/03/2022,10221,10164,179.0,"10.01,NFC-E 000040321"
,29/03/2022,10221,10164,155.42,"10.01,NFC-E 000047581"
,29/03/2022,10221,10164,139.0,"10.01,NFC-E 000007682"
,30/03/2022,10221,10164,299.0,"10.01,NFC-E 000040329"
,30/03/2022,10221,10164,123.45,"10.01,NFC-E 000040348"
,30/03/2022,10221,10164,179.0,"10.01,NFC-E 000047596"
,30/03/2022,10221,10164,101.24,"10.01,NFC-E 000007691"
,30/03/2022,10221,10164,359.66,"10.01,NFE 000030043"
,30/03/2022,10221,10164,359.66,"10.01,NFC-E 000007692"
,30/03/2022,10221,10164,248.0,"10.01,NFC-E 000047604"
,31/03/2022,10221,10164,113.31,"10.01,NFC-E 000040361"
,31/03/2022,10221,10164,113.31,"10.01,NFC-E 000040368"
,31/03/2022,10221,10164,1548.86,"10.01,NFC-E 000007714"
,02/03/2022,45764,10164,3900.0,"10.01,CNF 630559197 / RC 632320734 / NFC-E 000061738 / RC 632320759"
,03/03/2022,45764,10164,1084.0,"10.01,CNF 631020560 / RC 631433438 / NFC-E 000039775"
,03/03/2022,45764,10164,1686.0,"10.01,CNF 631189536 / NFC-E 000039871 / NFC-E 000039773"
,05/03/2022,45764,10164,1737.0,"10.01,CNF 632324773 / NFC-E 000039805 / RC 632458193"
,05/03/2022,45764,10164,1460.2,"10.01,CNF 632503676 / NFC-E 000017034"
,07/03/2022,45764,10164,2000.0,"10.01,CNF 632846580 / NFC-E 000061868 / NFC-E 000011336"
,09/03/2022,45764,10164,2995.0,"10.01,CNF 634160825 / NFC-E 000016255"
,13/03/2022,45764,10164,4213.02,"10.01,CNF 635754922 / NFC-E 000061985"
,13/03/2022,45764,10164,1350.31,"10.01,CNF 635755035 / NFC-E 000039987"
,12/03/2022,45764,10164,234.47,"10.01,CNF 635878290 / RC 635889406 / NFC-E 000047277"
,15/03/2022,45764,10164,200.0,"10.01,CNF 636760709 / RC 636908677 / NFC-E 000047335"
,19/03/2022,45764,10164,100.0,"10.01,CNF 638468661 / NFC-E 000007600"
,20/03/2022,45764,10164,402.9,"10.01,CNF 638796032 / NFC-E 000040137 / RC 638852911 / RC 638852925"
,22/03/2022,45764,10164,262.73,"10.01,CNF 639350763 / RC 639443134 / NFC-E 000040196"
,22/03/2022,45764,10164,307.23,"10.01,CNF 639371255 / NFC-E 000040200 / RC 639502888"
,24/03/2022,45764,10164,335.0,"10.01,CNF 640074298 / NFC-E 000047504 / RC 640183330"
,26/03/2022,45764,10164,857.02,"10.01,CNF 641233538 / RC 641261961 / NFC-E 000040270"
,28/03/2022,45764,10164,1015.0,"10.01,CNF 641464716 / NFC-E 000062305 / RC 642484962"
,31/03/2022,45764,10164,1223.0,"10.01,CNF 642905655 / RC 643694832 / RC 643694818 / NFC-E 000040367"
,01/03/2022,45764,10164,10.0,"10.01,NFC-E 000007357"
,02/03/2022,45764,10164,93.25,"10.01,NFC-E 000047057"
,02/03/2022,45764,10164,455.0,"10.01,NFC-E 000039746"
,02/03/2022,45764,10164,128.9,"10.01,NFC-E 000047073"
,02/03/2022,45764,10164,109.9,"10.01,NFC-E 000039760"
,02/03/2022,45764,10164,99.0,"10.01,NFC-E 000039763"
,03/03/2022,45764,10164,89.9,"10.01,NFC-E 000039772"
,03/03/2022,45764,10164,128.9,"10.01,NFC-E 000039774"
,03/03/2022,45764,10164,599.0,"10.01,NFC-E 000007405"
,04/03/2022,45764,10164,44.4,"10.01,NFC-E 000047093"
,04/03/2022,45764,10164,111.9,"10.01,NFC-E 000007415"
,04/03/2022,45764,10164,113.0,"10.01,NFC-E 000047101"
,05/03/2022,45764,10164,449.0,"10.01,NFC-E 000047107"
,05/03/2022,45764,10164,145.0,"10.01,NFC-E 000039810"
,06/03/2022,45764,10164,142.0,"10.01,NFC-E 000047124"
,06/03/2022,45764,10164,10.0,"10.01,NFC-E 000047150"
,06/03/2022,45764,10164,248.0,"10.01,NFC-E 000047151"
,06/03/2022,45764,10164,1179.0,"10.01,NFC-E 000047154"
,06/03/2022,45764,10164,70.0,"10.01,NFC-E 000039841"
,07/03/2022,45764,10164,197.0,"10.01,NFC-E 000047162"
,07/03/2022,45764,10164,29.66,"10.01,NFC-E 000047166"
,08/03/2022,45764,10164,157.0,"10.01,NFC-E 000047206"
,09/03/2022,45764,10164,49.99,"10.01,NFC-E 000047215"
,09/03/2022,45764,10164,268.2,"10.01,NFC-E 000039900"
,09/03/2022,45764,10164,157.0,"10.01,NFC-E 000039904"
,11/03/2022,45764,10164,109.9,"10.01,NFC-E 000039955"
,12/03/2022,45764,10164,129.66,"10.01,NFC-E 000007530"
,12/03/2022,45764,10164,79.04,"10.01,NFC-E 000007519"
,12/03/2022,45764,10164,90.59,"10.01,NFC-E 000047271"
,14/03/2022,45764,10164,399.0,"10.01,NFC-E 000040011"
,14/03/2022,45764,10164,149.0,"10.01,NFC-E 000040026"
,15/03/2022,45764,10164,1617.0,"10.01,NFC-E 000047355"
,17/03/2022,45764,10164,500.0,"10.01,NFC-E 000040063"
,17/03/2022,45764,10164,142.41,"10.01,NFC-E 000040074"
,18/03/2022,45764,10164,185.24,"10.01,NFC-E 000007560"
,18/03/2022,45764,10164,157.0,"10.01,NFC-E 000040085"
,19/03/2022,45764,10164,79.04,"10.01,NFC-E 000040105"
,19/03/2022,45764,10164,79.04,"10.01,NFC-E 000047420"
,19/03/2022,45764,10164,498.15,"10.01,NFC-E 000047421"
,19/03/2022,45764,10164,123.45,"10.01,NFC-E 000047428"
,19/03/2022,45764,10164,198.0,"10.01,NFC-E 000040135"
,20/03/2022,45764,10164,129.0,"10.01,NFC-E 000047449"
,20/03/2022,45764,10164,94.9,"10.01,NFC-E 000047452"
,20/03/2022,45764,10164,134.99,"10.01,NFC-E 000040164"
,21/03/2022,45764,10164,1200.0,"10.01,NFC-E 000040177"
,21/03/2022,45764,10164,197.0,"10.01,NFC-E 000040178"
,22/03/2022,45764,10164,123.45,"10.01,NFC-E 000007619"
,22/03/2022,45764,10164,155.0,"10.01,NFC-E 000047491"
,23/03/2022,45764,10164,79.04,"10.01,NFC-E 000047495"
,24/03/2022,45764,10164,89.9,"10.01,NFC-E 000040236"
,24/03/2022,45764,10164,269.23,"10.01,NFC-E 000047510"
,27/03/2022,45764,10164,129.66,"10.01,NFC-E 000040275"
,27/03/2022,45764,10164,145.65,"10.01,NFC-E 000040288"
,30/03/2022,45764,10164,155.0,"10.01,NFC-E 000040333"
,31/03/2022,45764,10164,55.06,"10.01,NFC-E 000047618"
,31/03/2022,45764,10164,99.01,"10.01,NFC-E 000040351"
,31/03/2022,45764,10164,117.23,"10.01,NFC-E 000040354"
,02/03/2022,45764,10164,3191.3,"10.01,CNF 630559147 / RC 631253969 / NFE 000004920"
,03/03/2022,45764,10164,248.0,"10.01,CNF 630767640 / NFC-E 000021434 / NFC-E 000061791"
,03/03/2022,45764,10164,128.9,"10.01,CNF 631411424 / NFE 000029962"
,04/03/2022,45764,10164,452.04,"10.01,CNF 631929725 / NFE 000029965"
,04/03/2022,45764,10164,1220.0,"10.01,CNF 631949240 / NFC-E 000047188"
,05/03/2022,45764,10164,237.9,"10.01,CNF 632475326 / RC 632502284 / NFC-E 000007439"
,07/03/2022,45764,10164,1000.0,"10.01,CNF 632653059 / NFC-E 000061804 / RC 633241353"
,07/03/2022,45764,10164,999.0,"10.01,CNF 632667230 / NFC-E 000061861"
,07/03/2022,45764,10164,246.0,"10.01,CNF 632960493 / NFC-E 000039870 / RC 633151753"
,08/03/2022,45764,10164,223.61,"10.01,CNF 633567775 / RC 633676913 / NFC-E 000047199"
,08/03/2022,45764,10164,1000.0,"10.01,CNF 633610858 / RC 634160171 / NFC-E 000061865"
,09/03/2022,45764,10164,200.0,"10.01,CNF 634047397 / RC 634164484 / NFC-E 000039892"
,09/03/2022,45764,10164,1900.0,"10.01,CNF 634109359 / NFC-E 000061908 / RC 635090518"
,10/03/2022,45764,10164,2388.0,"10.01,CNF 634726727 / RC 635446808 / NFC-E 000061935"
,11/03/2022,45764,10164,799.0,"10.01,CNF 634948034 / RC 635091903 / NFC-E 000061909"
,11/03/2022,45764,10164,625.0,"10.01,CNF 634963152 / NFC-E 000061938"
,13/03/2022,45764,10164,857.02,"10.01,CNF 635754881 / NFC-E 000047284 / RC 635937256"
,12/03/2022,45764,10164,3525.06,"10.01,CNF 635878115 / RC 636314629 / NFC-E 000061980"
,13/03/2022,45764,10164,1589.1,"10.01,CNF 635888190 / RC 635956532 / NFC-E 000039989"
,13/03/2022,45764,10164,1612.1,"10.01,CNF 635955906 / NFC-E 000061982"
,13/03/2022,45764,10164,696.47,"10.01,CNF 635957637 / NFC-E 000061981"
,14/03/2022,45764,10164,101.0,"10.01,CNF 636002900 / RC 636126173 / NFC-E 000039995"
,15/03/2022,45764,10164,618.5,"10.01,CNF 636011882 / NFE 000029997"
,15/03/2022,45764,10164,1524.3,"10.01,CNF 636483526 / RC 636675069 / NFC-E 000040036"
,16/03/2022,45764,10164,135.31,"10.01,CNF 636831940 / RC 637210694 / NFC-E 000040055"
,17/03/2022,45764,10164,260.4,"10.01,CNF 637420687 / NFC-E 000007547 / RC 637573622"
,17/03/2022,45764,10164,3895.35,"10.01,CNF 637661291 / NFC-E 000062106"
,18/03/2022,45764,10164,191.0,"10.01,CNF 638004341 / NFC-E 000040090 / RC 638144197"
,19/03/2022,45764,10164,100.0,"10.01,CNF 638468661 / NFC-E 000007600"
,20/03/2022,45764,10164,4361.0,"10.01,CNF 638864685 / NFC-E 000062135"
,21/03/2022,45764,10164,1930.6,"10.01,CNF 638917570 / NFC-E 000047472 / RC 639162607"
,22/03/2022,45764,10164,2291.24,"10.01,CNF 639230176 / RC 639577228 / RC 639566376 / NFC-E 000047480"
,24/03/2022,45764,10164,391.6,"10.01,CNF 640229295 / RC 640315940 / NFC-E 000040234 / RC 640315954"
,26/03/2022,45764,10164,2095.1,"10.01,CNF 640373954 / RC 642274860 / NFC-E 000021780"
,26/03/2022,45764,10164,443.0,"10.01,CNF 640374035 / NFC-E 000021781"
,26/03/2022,45764,10164,4035.98,"10.01,CNF 640996790 / NFC-E 000010758 / NFC-E 000040247 / NFC-E 000062286"
,26/03/2022,45764,10164,171.1,"10.01,CNF 641147558 / NFC-E 000040252 / RC 641188729"
,27/03/2022,45764,10164,999.0,"10.01,CNF 641261202 / NFC-E 000047557"
,28/03/2022,45764,10164,783.02,"10.01,CNF 641545727 / NFE 000030028"
,28/03/2022,45764,10164,4761.15,"10.01,CNF 641794188 / NFE 000030030"
,30/03/2022,45764,10164,4130.7,"10.01,CNF 642356301 / NFC-E 000062320"
,31/03/2022,45764,10164,1370.04,"10.01,CNF 643469617 / NFE 000030046"
,01/03/2022,45764,10164,155.0,"10.01,NFC-E 000039731"
,01/03/2022,45764,10164,158.97,"10.01,NFC-E 000039725"
,01/03/2022,45764,10164,180.63,"10.01,NFC-E 000007368"
,01/03/2022,45764,10164,155.0,"10.01,NFC-E 000039738"
,01/03/2022,45764,10164,144.49,"10.01,NFC-E 000007358"
,01/03/2022,45764,10164,117.23,"10.01,NFC-E 000007360"
,01/03/2022,45764,10164,142.0,"10.01,NFC-E 000007365"
,01/03/2022,45764,10164,370.0,"10.01,NFC-E 000047051"
,02/03/2022,45764,10164,425.49,"10.01,NFC-E 000007376"
,02/03/2022,45764,10164,202.7,"10.01,NFC-E 000047067"
,02/03/2022,45764,10164,159.01,"10.01,NFC-E 000047075"
,03/03/2022,45764,10164,128.9,"10.01,NFC-E 000007389"
,03/03/2022,45764,10164,266.9,"10.01,NFC-E 000007393"
,03/03/2022,45764,10164,128.9,"10.01,NFC-E 000039768"
,03/03/2022,45764,10164,202.7,"10.01,NFC-E 000007385"
,03/03/2022,45764,10164,268.93,"10.01,NFC-E 000007387"
,03/03/2022,45764,10164,29.66,"10.01,NFC-E 000047083"
,04/03/2022,45764,10164,269.23,"10.01,NFC-E 000039779"
,04/03/2022,45764,10164,269.23,"10.01,NFC-E 000007416"
,04/03/2022,45764,10164,200.0,"10.01,NFC-E 000047097"
,05/03/2022,45764,10164,157.0,"10.01,NFC-E 000039794"
,05/03/2022,45764,10164,123.45,"10.01,NFC-E 000039803"
,05/03/2022,45764,10164,400.0,"10.01,NFC-E 000007444"
,05/03/2022,45764,10164,174.06,"10.01,NFC-E 000007442"
,06/03/2022,45764,10164,155.0,"10.01,NFC-E 000047132"
,06/03/2022,45764,10164,900.0,"10.01,NFC-E 000039827"
,06/03/2022,45764,10164,123.45,"10.01,NFC-E 000047133"
,06/03/2022,45764,10164,269.23,"10.01,NFC-E 000047136"
,06/03/2022,45764,10164,197.0,"10.01,NFC-E 000039828"
,06/03/2022,45764,10164,123.45,"10.01,NFC-E 000039838"
,07/03/2022,45764,10164,1229.01,"10.01,NFC-E 000039846"
,07/03/2022,45764,10164,597.71,"10.01,NFC-E 000039847"
,07/03/2022,45764,10164,488.04,"10.01,NFC-E 000039853"
,07/03/2022,45764,10164,1595.0,"10.01,NFC-E 000047165"
,07/03/2022,45764,10164,304.0,"10.01,NFC-E 000039858"
,07/03/2022,45764,10164,50.0,"10.01,NFC-E 000039860"
,07/03/2022,45764,10164,269.0,"10.01,NFC-E 000039869"
,07/03/2022,45764,10164,1701.28,"10.01,NFC-E 000047168"
,07/03/2022,45764,10164,89.9,"10.01,NFC-E 000047178"
,07/03/2022,45764,10164,96.8,"10.01,NFC-E 000047180"
,08/03/2022,45764,10164,100.0,"10.01,NFC-E 000039874"
,08/03/2022,45764,10164,96.8,"10.01,NFC-E 000007455"
,08/03/2022,45764,10164,79.04,"10.01,NFC-E 000039879"
,08/03/2022,45764,10164,830.8,"10.01,NFC-E 000047207"
,08/03/2022,45764,10164,159.0,"10.01,NFC-E 000047209"
,09/03/2022,45764,10164,113.0,"10.01,NFC-E 000007464"
,09/03/2022,45764,10164,209.0,"10.01,NFC-E 000047218"
,09/03/2022,45764,10164,159.0,"10.01,NFC-E 000039896"
,09/03/2022,45764,10164,300.0,"10.01,NFC-E 000039903"
,10/03/2022,45764,10164,309.0,"10.01,NFC-E 000039919"
,10/03/2022,45764,10164,123.45,"10.01,NFC-E 000039925"
,10/03/2022,45764,10164,498.0,"10.01,NFC-E 000047226"
,10/03/2022,45764,10164,459.0,"10.01,NFC-E 000047233"
,10/03/2022,45764,10164,359.0,"10.01,NFC-E 000047230"
,10/03/2022,45764,10164,134.1,"10.01,NFC-E 000039934"
,11/03/2022,45764,10164,608.0,"10.01,NFC-E 000039942"
,11/03/2022,45764,10164,149.0,"10.01,NFC-E 000047239"
,11/03/2022,45764,10164,259.0,"10.01,NFC-E 000039950"
,11/03/2022,45764,10164,79.04,"10.01,NFC-E 000047248"
,12/03/2022,45764,10164,196.47,"10.01,NFC-E 000007516"
,12/03/2022,45764,10164,557.17,"10.01,NFC-E 000007528"
,14/03/2022,45764,10164,89.9,"10.01,NFC-E 000040021"
,14/03/2022,45764,10164,600.0,"10.01,NFC-E 000040027"
,14/03/2022,45764,10164,44.4,"10.01,NFC-E 000039997"
,14/03/2022,45764,10164,212.26,"10.01,NFC-E 000040003"
,14/03/2022,45764,10164,101.24,"10.01,NFC-E 000040009"
